longitude,latitude
-104.932753983,39.7416969161
-104.9212444053,39.779542167
-104.9710855646,39.7447988308
-104.9912680297,39.7387162521
-105.0195554321,39.7125899491
-105.0131136253,39.7420012318
-104.9611702011,39.7560370079
-104.9070683245,39.692055995
-104.9489730635,39.6981399547
-105.013229296,39.7256765347
-104.9380693353,39.7129022109
-104.9380693353,39.7129022109
-105.038656825,39.7197079297
-104.9862662542,39.7482700846
-104.9975639346,39.730466222
-104.8658235842,39.783764901
-104.9875924078,39.7561218264
-105.0183409222,39.7705431716
-105.0050092511,39.7415337392
-104.9131514272,39.6797653479
-105.0007301647,39.7612321905
-104.9905316265,39.6980496942
-104.9029599941,39.6402246933
-104.9029599941,39.6402246933
-104.996040303,39.7495778291
-104.9511510199,39.7209691809
-105.0236778756,39.7578323781
-105.0239906254,39.6838315621
-105.0353942474,39.7099053928
-105.0240128695,39.6910463642
-104.8496216788,39.787783573
-104.9487490142,39.7271705883
-105.0241780194,39.7890257971
-104.9852149502,39.7272091935
-104.9852149502,39.7272091935
-104.9975305105,39.7256920218
-104.9863558797,39.7306567641
-104.9887528594,39.7559895996
-105.0300843261,39.7109248136
-104.9775943177,39.783409671
-105.0250614425,39.6967456147
-104.9917075802,39.6951474786
-104.8104993457,39.7962885195
-104.9392873313,39.7197383459
-104.7708408135,39.8270383709
-104.9280649582,39.7397855022
-104.9118418127,39.6919179512
-104.9396561614,39.7225238397
-104.9812734777,39.7477485886
-105.0147317696,39.7775150164
-104.9146498127,39.6551194463
-104.8650054236,39.6724078399
-105.052158945,39.7419143763
-104.9850587413,39.7495029356
-104.8079104669,39.7762438892
-104.8997341037,39.7848482912
-104.8327859078,39.7744298918
-104.9875758927,39.7471694383
-104.9593363526,39.7020320459
-104.967998392,39.7584783498
-104.9593363526,39.7020320459
-104.7894296335,39.7851988672
-104.9923107927,39.6800123313
-104.9953941973,39.7088047925
-104.9129016548,39.7398976388
-104.9938272293,39.7373738434
-104.9473694844,39.7520501472
-105.0007567829,39.7124322152
-104.8989598142,39.7705525437
-104.9834441101,39.7316076386
-104.9658246156,39.7412419405
-105.0392875396,39.67715807
-104.9281738609,39.7416967521
-105.0154815838,39.7528822399
-104.9851209367,39.7264538272
-104.9707218235,39.7600416777
-104.9021892697,39.7413839073
-105.0360519282,39.7071928793
-104.9978539293,39.7127657931
-104.977641651,39.7521689138
-105.006390448,39.7539810812
-105.006390448,39.7539810812
-104.9172109433,39.6546407306
-104.9172109433,39.6546407306
-104.932931805,39.6800077472
-104.9671788923,39.7413139559
-104.9563795477,39.7417560624
-104.8454153268,39.7824811667
-104.9431125541,39.7417023781
-105.0252905148,39.7181339777
-104.982543206,39.744833196
-105.0064384193,39.7838392885
-104.898044493,39.7420381571
-104.9863882459,39.7272005854
-104.8459902431,39.7757666914
-104.9722421882,39.7063286954
-104.9923107927,39.6800123313
-104.8088324052,39.7747503746
-104.9888210358,39.6791516774
-104.9206159578,39.7332427789
-104.7596876619,39.7722448183
-104.7596876619,39.7722448183
-104.8847853844,39.7402648719
-104.9988299219,39.7159682244
-104.9599707372,39.7399524422
-105.0264897636,39.7073854624
-105.013410082,39.7433531286
-105.013410082,39.7433531286
-104.9212247562,39.6545781692
-104.9283051246,39.6871040607
-104.8685635289,39.6690144815
-104.9595109136,39.7054226882
-105.0147892219,39.7578647823
-105.0335522899,39.7491446636
-104.8847726673,39.7417170682
-105.0496769239,39.6947216232
-104.9003713033,39.6356541813
-104.9575638875,39.7366635224
-104.9384211343,39.7129148689
-105.0239006589,39.682949948
-104.879633169,39.7784823519
-104.9953941973,39.7088047925
-105.0005242705,39.7416603269
-104.909966135,39.6545881723
-105.0241908345,39.7708496694
-105.0379724481,39.6334249436
-104.6845284062,39.8394144475
-105.0146495521,39.6802437426
-104.9764895704,39.746409716
-105.0192120531,39.7201820414
-105.0134761904,39.7127407149
-104.97675943,39.7125559859
-104.896984271,39.7677862119
-104.9016984369,39.7635276056
-104.9152761623,39.7417076062
-104.8889617502,39.7343457672
-104.8289484769,39.774292813
-104.9984449507,39.7504995083
-104.9915535914,39.756751163
-104.8459902431,39.7757666914
-104.9010834574,39.6996577583
-104.9772424637,39.7905264996
-104.9163039522,39.7391266354
-104.8467541655,39.7846683292
-104.8697946789,39.6763182622
-105.0429209014,39.7270873948
-104.8650054236,39.6724078399
-104.8478443137,39.787971417
-104.9398743026,39.7678632063
-104.9686635888,39.7424791636
-104.9686635888,39.7424791636
-104.8838499111,39.650687719
-104.9182186281,39.741508032
-105.0225578162,39.7782003093
-104.8647689602,39.7744829861
-104.9871925745,39.7463393956
-104.9768855037,39.7892428953
-105.0227275952,39.7259779054
-105.0042290057,39.7336789644
-104.8506336176,39.6595359995
-104.7750351864,39.8335594261
-104.7750351864,39.8335594261
-104.7890967596,39.7875001444
-104.9026293322,39.6988282796
-105.0148438982,39.7308844974
-105.013410082,39.7433531286
-104.8477623872,39.789895388
-105.0032856993,39.7625112878
-105.0146586872,39.6933389883
-105.0095639871,39.7033794786
-104.9881465589,39.7816056337
-105.0314342258,39.7270450545
-104.8300404351,39.788486563
-104.6918164388,39.8339741074
-104.766890012,39.8354389958
-104.9406869662,39.6602789027
-104.9379817328,39.6954058511
-104.9611976392,39.7431837626
-104.9975639346,39.730466222
-104.9395645618,39.7233113072
-104.8574750376,39.784277002
-104.9603724815,39.6996751904
-104.8574750376,39.784277002
-105.0240348776,39.7019728095
-105.0314342258,39.7270450545
-104.9909039377,39.6888379956
-104.8547012158,39.7899143391
-104.9882534385,39.755704672
-104.9852235813,39.7163213824
-104.9009939008,39.7693934111
-104.9535747677,39.7196901506
-104.9083199506,39.7388315188
-105.0241455113,39.7859455235
-104.9781070937,39.7809604441
-104.7708408135,39.8270383709
-105.0213122501,39.7030599077
-104.7708408135,39.8270383709
-105.0495942154,39.7392746443
-104.9523452317,39.7816837072
-104.955904383,39.7227537041
-105.0313853646,39.7029054688
-104.9331703914,39.6799402629
-105.0120791634,39.7270983218
-105.0120791634,39.7270983218
-104.9741158889,39.7385558942
-105.0522046863,39.7872083187
-105.0522046863,39.7872083187
-104.990795663,39.6900509635
-105.0429589826,39.7600609328
-105.0233314056,39.7569991664
-104.9820432101,39.743431573
-104.9972112196,39.7494565444
-104.9582807726,39.7017849805
-104.9814614948,39.6726295232
-104.9954710707,39.7352423143
-105.0522180304,39.6807191923
-105.0211035219,39.6935245823
-104.9980849656,39.7127667771
-104.9896688636,39.7586619599
-104.9501310991,39.7195615779
-104.8997341037,39.7848482912
-105.0257988537,39.7624090242
-104.9915520574,39.7545055322
-104.8836027216,39.7417191912
-105.0239063479,39.6847344342
-104.9023846938,39.7798626498
-104.9212451343,39.7798853259
-104.9673999986,39.7463909729
-104.9673999986,39.7463909729
-104.9172109433,39.6546407306
-104.972370772,39.6915621852
-104.9800328187,39.7399932104
-105.0129180712,39.7419976788
-104.9844308787,39.7546146248
-104.9396407133,39.732041722
-104.990789588,39.7375144992
-104.83720421,39.7959474615
-105.0521642911,39.745540891
-104.7904790975,39.7744315648
-105.0521642911,39.745540891
-105.0327806565,39.6860039474
-104.9023872228,39.7799834535
-104.9720774353,39.6780949993
-104.9765659309,39.7399778713
-104.871394054,39.6762444498
-104.871394054,39.6762444498
-104.8955609329,39.7798196405
-104.8955609329,39.7798196405
-104.9305374973,39.7106807822
-105.0498810641,39.7255740651
-104.9247102011,39.6691813815
-104.8650603809,39.6690752579
-104.982546798,39.7399987804
-104.935038029,39.6672602135
-104.9770868929,39.7335232755
-104.9160654078,39.6561559912
-105.0240559958,39.7072548667
-104.9552238902,39.7417507274
-104.9786570288,39.7198147433
-104.7585702655,39.7860850193
-104.9849919399,39.7392078639
-104.9207205364,39.6780489231
-104.8459885261,39.7755690233
-104.9679817429,39.7559800846
-104.987805178,39.7459625154
-104.9638644164,39.6816954839
-104.9390760211,39.7747252955
-104.8977124031,39.6546743728
-104.9787208992,39.7577026534
-104.8648404796,39.7771956926
-104.8819247521,39.778851268
-104.9406869662,39.6602789027
-104.9212451343,39.7798853259
-104.975186794,39.7203813475
-104.9105582804,39.6267281904
-105.0290622323,39.7733179665
-104.9865641159,39.7780793636
-105.0091705049,39.7587364893
-104.911883455,39.6546526736
-104.7778901337,39.7997363361
-104.911883455,39.6546526736
-104.9395224786,39.7660359359
-104.9788984712,39.6800498545
-104.9908288822,39.6982239341
-104.9865295767,39.7127197498
-104.9647795717,39.6781581537
-104.9889527115,39.7109073965
-105.0131136253,39.7420012318
-105.0131136253,39.7420012318
-104.9873263513,39.7589510335
-105.0037226758,39.7464725653
-105.0088866302,39.7703449705
-105.00217872,39.7500651048
-105.012181292,39.7272387546
-104.9224264101,39.7526279025
-104.8893762966,39.7553795981
-104.9529673333,39.7666810596
-104.9256672586,39.6674843998
-104.9256672586,39.6674843998
-104.9022833952,39.7324100081
-104.9882178873,39.7566790856
-104.9882178873,39.7566790856
-105.0521051937,39.7536995756
-105.012181292,39.7272387546
-104.9481214076,39.7414459117
-105.0296538057,39.7907031146
-104.9671840074,39.7584609477
-104.9633206613,39.7478329631
-104.982546798,39.7399987804
-104.9863566157,39.7320156849
-104.9837234877,39.7376210349
-104.9519831847,39.7815722155
-104.9212454344,39.7802806432
-105.0240396027,39.7091518055
-105.0240396027,39.7091518055
-105.0240167755,39.6946702019
-104.8978887501,39.7548166719
-104.9896053263,39.7492920984
-104.9782067832,39.6957034198
-104.9781121497,39.7812377346
-104.9403095841,39.7276747431
-104.9850690654,39.7432410149
-104.975891915,39.6930356696
-105.0123103628,39.7270828067
-105.0123103628,39.7270828067
-104.9016984369,39.7635276056
-104.9268539793,39.6689694603
-104.9863496777,39.7485339951
-105.0240660498,39.723625113
-104.958710418,39.7623096517
-104.958710418,39.7623096517
-104.9581160357,39.6779684586
-104.9117556602,39.7417147992
-104.9000466924,39.7453509489
-104.9396971866,39.7089045461
-104.9000466924,39.7453509489
-104.9623279567,39.7474331208
-104.958710418,39.7623096517
-105.0041900854,39.7417169762
-105.0041900854,39.7417169762
-104.9696881077,39.7461981358
-104.9747042453,39.7816261598
-104.9864282521,39.7017737514
-104.9212114192,39.7088646108
-105.0206799265,39.7635056525
-105.0117216554,39.6802920429
-104.9980849656,39.7127667771
-104.9722754304,39.7265233056
-104.9591460965,39.7306695892
-104.9977207545,39.7134954763
-104.9024498581,39.774295599
-105.0240473437,39.7127344559
-105.0037181708,39.762721747
-104.9864544693,39.7181359057
-105.0367136959,39.7583454971
-104.958173641,39.7198376654
-105.0240134805,39.6983077316
-104.976593206,39.7415675094
-104.940292786,39.7193642737
-104.9476807821,39.7830263458
-104.8461329019,39.7997967165
-104.9991013224,39.7272690128
-105.0453044119,39.7400488207
-105.0241857845,39.7600388677
-104.9024497991,39.7128422695
-104.9812914428,39.744833187
-104.8924781403,39.6373103567
-104.9569600561,39.7135727797
-104.8924781403,39.6373103567
-104.9934030009,39.7503516755
-104.9972340798,39.7601796345
-104.8819260811,39.7787002852
-104.9217640793,39.6546412176
-104.9710650735,39.769725735
-104.8946528897,39.7534960924
-104.9991467237,39.728880689
-105.0234649324,39.6722688371
-104.938900424,39.6546500036
-104.9787668004,39.7424062122
-104.9118446007,39.7068772835
-104.9212177742,39.6800331274
-105.0241748644,39.756398617
-104.9722398452,39.7099552421
-105.0203230915,39.7600232236
-104.96974882,39.7777386927
-105.019537866,39.67978609
-105.0404455282,39.782710363
-104.9989371575,39.7498015573
-104.6727631111,39.8508543107
-105.0314117967,39.7149409795
-104.9831886837,39.7305633096
-104.9781070937,39.7809604441
-104.975884154,39.6945538002
-104.9731109682,39.7198751876
-104.9502278777,39.7417302823
-104.9936239122,39.7542426647
-104.9707696798,39.7352740325
-104.9819108394,39.73992461
-104.8831557701,39.7253932721
-104.9888494479,39.756401807
-104.9863882459,39.7272005854
-104.7707926362,39.8207130488
-104.9371190569,39.6797615338
-104.9487664683,39.7816066427
-105.0016919262,39.7344561658
-104.9558866369,39.7199945943
-105.0053775302,39.7847016274
-104.9523452317,39.7816837072
-104.9473694844,39.7520501472
-104.8646963608,39.7773953217
-104.9944572219,39.7061433173
-105.0017617926,39.7416545809
-104.9494212711,39.6862849581
-104.956065051,39.7401211681
-105.0429574266,39.7745201163
-104.9849915469,39.712573028
-104.867360379,39.655072487
-104.867360379,39.655072487
-105.0512170127,39.6989607663
-104.9859802736,39.7338863286
-104.9035682835,39.7783009269
-104.9776039998,39.7424038111
-105.0239961484,39.6856407544
-104.7700766811,39.8255402393
-104.9476807821,39.7830263458
-104.9978539293,39.7127657931
-105.0241455113,39.7859455235
-105.0257490984,39.6764948922
-104.7619684739,39.7847282075
-105.0005242705,39.7416603269
-104.9849915469,39.712573028
-105.0460017899,39.6920802571
-105.0328165927,39.7710104203
-104.845962909,39.7695347709
-105.0131136253,39.7420012318
-105.0345060464,39.7538785146
-104.9380875174,39.7848862374
-105.049704903,39.6909057414
-104.9316829019,39.7307956919
-104.9316829019,39.7307956919
-104.9357958133,39.7672013746
-104.9212454344,39.7802806432
-104.9710816756,39.7443705514
-104.9710816756,39.7443705514
-105.0240348776,39.7019728095
-104.9837984831,39.744838698
-105.012181292,39.7272387546
-104.9398632005,39.7928970491
-105.0099642624,39.712750875
-105.0038031232,39.7516998922
-105.0521285939,39.6802576377
-104.9980849656,39.7127667771
-105.0014414518,39.749216448
-104.9007385204,39.6538222759
-104.9863676748,39.7543430592
-104.9850837795,39.7354087952
-104.8751774386,39.6546804668
-104.9584026383,39.6864254249
-104.908915167,39.6401806231
-104.969581646,39.732034745
-105.0521782802,39.7383208938
-104.9915520574,39.7545055322
-104.9915520574,39.7545055322
-105.0287412485,39.6838012419
-105.0241455113,39.7859455235
-104.8837716006,39.6527353657
-104.7722584836,39.7851078707
-104.9060507567,39.6358394663
-104.9396863245,39.6781595097
-104.8725976959,39.6747326822
-104.9260653068,39.6689766003
-104.9306055007,39.7817098013
-105.024106428,39.7575760547
-104.9881453589,39.7817703427
-104.8839375106,39.7396317703
-104.9621394116,39.7367558639
-105.0493093668,39.6406040895
-104.9117556602,39.7417147992
-104.9487664683,39.7816066427
-105.0521991963,39.7288964451
-104.7704545953,39.7772205127
-105.0384094986,39.7270588406
-104.9686418877,39.7415868495
-105.0041900854,39.7417169762
-104.7853298281,39.7999463653
-105.0065367778,39.77112854
-104.8912952205,39.6328567013
-104.8409228272,39.7751345188
-104.8409228272,39.7751345188
-105.0350937037,39.7397756661
-104.9930250618,39.7425974062
-104.9930250618,39.7425974062
-105.0071764495,39.6926188582
-104.9233261772,39.6690126355
-104.8924781403,39.6373103567
-104.9620785443,39.7409915601
-104.9080476641,39.6546609037
-104.9024977274,39.7000959568
-105.00569598,39.7475405274
-104.9730374288,39.730633673
-104.9656317195,39.7853134489
-104.9838713576,39.7523473339
-104.9017530872,39.7754862548
-105.0335541559,39.7418971702
-105.0241857845,39.7600388677
-104.8977007591,39.7344319287
-105.0053801992,39.7848279191
-104.9742363616,39.7367116007
-104.9718395669,39.7201824614
-104.9396459003,39.6872464035
-104.9306382389,39.6872718447
-104.9117556602,39.7417147992
-104.988509004,39.7816703461
-105.0137011957,39.7434229619
-105.0275235995,39.7317870246
-104.9812854348,39.7432381569
-105.0119593768,39.7269413439
-104.9723290527,39.7108561052
-104.9579215355,39.681539255
-105.0146456061,39.6983244307
-104.9711316799,39.7386715738
-104.8459885261,39.7755690233
-104.994822072,39.7533116684
-104.8842848585,39.6513077066
-104.9070185762,39.7000611476
-104.9673889745,39.6798144421
-104.9015589331,39.7669584842
-104.9279787918,39.652963952
-104.851059714,39.7877338447
-104.851059714,39.7877338447
-105.0241839135,39.7744980642
-104.9117556602,39.7417147992
-104.8965189173,39.745354904
-104.8208438847,39.7912313816
-104.9944572219,39.7061433173
-104.9404365788,39.7923946473
-105.0468333107,39.7345531814
-104.9863497157,39.7504749002
-105.0245773817,39.6837570626
-104.9217640793,39.6546412176
-104.8924781403,39.6373103567
-104.84596382,39.7839501801
-104.9812798538,39.7415854755
-104.9396170991,39.7416913051
-104.9107725726,39.6257271916
-104.986404769,39.7225062046
-104.9107725726,39.6257271916
-104.9212461764,39.7128454945
-104.9891780188,39.71836819
-104.989557092,39.7801079332
-104.9865295767,39.7127197498
-104.8471403887,39.7942424368
-105.0053775302,39.7847016274
-104.959233961,39.7153188447
-104.9174027204,39.6546416796
-104.9562805372,39.7368063172
-104.9674151787,39.7415730794
-105.0011006468,39.7539156868
-104.9118258236,39.6691918576
-104.9775536435,39.7240904777
-105.0240134805,39.6983077316
-104.9775536435,39.7240904777
-104.9881465589,39.7816056337
-105.0250944327,39.7149772537
-104.9627760912,39.741845778
-105.0141663353,39.711525721
